transaction_id,line_id,category,quantity,net_sales,margin
80697,80697-L2,Skincare,1,9.09,2.76
80716,80716-L1,Make-up,1,14.1,4.54
80736,80736-L1,Body Care,1,5.32,1.7
80736,80736-L2,Personal Care,1,6.81,2.18
80733,80733-L1,Baby,1,4.23,1.37
80733,80733-L2,Skincare,1,11.19,3.63
80759,80759-L1,Body Care,1,8.66,2.16
80759,80759-L2,Personal Care,1,15.31,3.81
80768,80768-L1,Skincare,1,10.45,2.6
80768,80768-L2,Household,1,6.97,1.73
80764,80764-L1,Skincare,1,15.29,3.77
80764,80764-L2,Household,1,5.35,1.32
80757,80757-L1,Make-up,1,18.09,4.06
80751,80751-L1,Oral Care,1,18.27,4.56
80751,80751-L2,Make-up,1,8.2,2.04
80758,80758-L1,Personal Care,1,9.94,2.47
80758,80758-L2,Hair Care,1,2.86,0.71
80773,80773-L1,Body Care,1,3.99,1.19
80773,80773-L2,Hair Care,1,18.53,5.51
80775,80775-L1,Baby,1,12.88,3.56
80774,80774-L1,Baby,1,15.08,4.49
80774,80774-L2,Make-up,1,8.48,2.53
80776,80776-L1,Household,1,7.72,2.43
80777,80777-L1,Skincare,1,3.38,1.03
80777,80777-L2,Personal Care,1,4.34,1.32
80778,80778-L1,Make-up,1,5.53,1.81
80778,80778-L2,Household,1,4.74,1.55
80780,80780-L1,Oral Care,1,7.12,2.26
80779,80779-L1,Oral Care,1,10.98,3.57
80783,80783-L1,Hair Care,1,5.55,1.82
80783,80783-L2,Oral Care,1,4.06,1.33
80786,80786-L1,Baby,1,16.93,5.09
80788,80788-L1,Skincare,1,16.81,4.69
80795,80795-L1,Make-up,1,26.93,8.1
80789,80789-L1,Baby,1,16.12,4.88
80789,80789-L2,Make-up,1,2.54,0.77
80789,80789-L3,Household,1,5.79,1.75
80794,80794-L1,Make-up,1,21.65,6.52
80794,80794-L2,Skincare,1,4.96,1.49
80790,80790-L1,Household,1,10.3,3.11
80790,80790-L2,Body Care,1,11.96,3.62
80828,80828-L1,Personal Care,1,9.96,3.81
80859,80859-L1,Personal Care,1,9.78,3.69
80858,80858-L1,Hair Care,1,12.61,4.88
80819,80819-L1,Skincare,1,11.89,4.73
80799,80799-L1,Baby,1,14.56,5.82
80863,80863-L1,Skincare,1,8.92,3.4
80863,80863-L2,Oral Care,1,7.84,2.99
80903,80903-L1,Body Care,1,18.01,6.06
80924,80924-L1,Hair Care,1,12.31,4.04
80910,80910-L1,Personal Care,1,5.25,1.75
80910,80910-L2,Baby,1,0.97,0.32
80910,80910-L3,Oral Care,1,6.68,2.23
80900,80900-L1,Hair Care,1,15.42,4.94
80932,80932-L1,Household,1,18.53,6.02
80894,80894-L1,Personal Care,1,15.25,4.91
80940,80940-L1,Body Care,1,18.7,5.51
80941,80941-L1,Make-up,1,27.95,8.18
80942,80942-L1,Baby,1,23.89,7.01
80938,80938-L1,Household,1,28.08,8.06
80939,80939-L1,Personal Care,1,6.56,1.92
80939,80939-L2,Make-up,1,18.02,5.27
81003,81003-L1,Personal Care,1,15.81,4.47
80994,80994-L1,Skincare,1,12.77,3.78
80955,80955-L1,Baby,1,4.99,1.39
80955,80955-L2,Make-up,1,4.9,1.36
81001,81001-L1,Personal Care,1,14.54,4.53
81001,81001-L2,Household,1,7.42,2.31
81010,81010-L1,Make-up,1,17.44,4.83
81004,81004-L1,Body Care,1,9.67,2.73
81027,81027-L1,Personal Care,1,3.24,0.96
81027,81027-L2,Oral Care,1,9.86,2.91
81027,81027-L3,Household,1,5.05,1.49
81021,81021-L1,Oral Care,1,14.24,4.2
81038,81038-L1,Body Care,1,12.34,3.47
81049,81049-L1,Skincare,1,15.22,4.54
81039,81039-L1,Oral Care,1,14.15,3.96
81042,81042-L1,Personal Care,1,23.47,6.98
81081,81081-L1,Hair Care,1,16.68,6.97
81116,81116-L1,Personal Care,1,31.67,13.92
81123,81123-L1,Body Care,1,25.89,10.89
81073,81073-L1,Household,1,25.41,11.14
81090,81090-L1,Oral Care,1,12.53,5.45
81090,81090-L2,Make-up,1,9.59,4.18
81113,81113-L1,Oral Care,1,22.85,10.0
81125,81125-L1,Skincare,1,16.0,4.45
81125,81125-L2,Household,1,37.77,10.5
81153,81153-L1,Household,1,59.36,16.52
81147,81147-L1,Skincare,1,51.95,14.37
81140,81140-L1,Baby,1,58.03,16.14
81130,81130-L1,Hair Care,1,48.86,12.73
81138,81138-L1,Hair Care,1,48.28,13.33
81176,81176-L1,Oral Care,1,35.75,10.63
81183,81183-L1,Skincare,1,29.11,8.27
81182,81182-L1,Body Care,1,11.85,3.35
81182,81182-L2,Skincare,1,12.01,3.39
81170,81170-L1,Oral Care,1,1.47,0.43
81170,81170-L2,Skincare,1,10.39,3.03
81170,81170-L3,Make-up,1,6.92,2.02
81179,81179-L1,Oral Care,1,39.68,11.82
81191,81191-L1,Household,1,28.37,8.44
81202,81202-L1,Skincare,1,21.36,8.98
81202,81202-L2,Hair Care,1,14.11,5.94
81205,81205-L1,Body Care,1,39.62,16.6
81211,81211-L1,Personal Care,1,20.39,8.55
81211,81211-L2,Household,1,20.09,8.42
81204,81204-L1,Baby,1,29.05,12.22
81209,81209-L1,Hair Care,1,39.72,16.69
81201,81201-L1,Skincare,1,41.15,17.29
81243,81243-L1,Skincare,1,13.69,5.49
81243,81243-L2,Baby,1,5.22,2.09
81238,81238-L1,Make-up,1,21.45,8.8
81226,81226-L1,Hair Care,1,11.93,4.88
81226,81226-L2,Household,1,14.01,5.74
81239,81239-L1,Make-up,1,12.0,4.9
81239,81239-L2,Baby,1,14.13,5.77
81237,81237-L1,Household,1,25.05,10.29
81260,81260-L1,Skincare,1,32.21,13.2
81298,81298-L1,Make-up,1,18.65,5.33
81303,81303-L1,Make-up,1,11.56,3.56
81303,81303-L2,Personal Care,1,13.97,4.3
81290,81290-L1,Body Care,1,11.69,3.48
81280,81280-L1,Hair Care,1,3.04,0.94
81280,81280-L2,Household,1,5.65,1.74
81280,81280-L3,Skincare,1,6.6,2.04
81266,81266-L1,Hair Care,1,20.53,6.32
81276,81276-L1,Make-up,1,3.58,1.1
81276,81276-L2,Body Care,1,10.55,3.24
81276,81276-L3,Baby,1,3.38,1.04
81309,81309-L1,Household,1,10.56,2.73
81306,81306-L1,Hair Care,1,9.65,2.51
81307,81307-L1,Skincare,1,8.48,2.19
81308,81308-L1,Baby,1,5.2,1.27
81308,81308-L2,Skincare,1,2.81,0.68
81308,81308-L3,Make-up,1,1.8,0.44
81305,81305-L1,Personal Care,1,7.48,1.92
81310,81310-L1,Hair Care,1,2.44,0.61
81310,81310-L2,Baby,1,6.95,1.75
81313,81313-L1,Personal Care,1,0.58,0.21
81313,81313-L2,Household,1,15.83,5.76
81322,81322-L1,Oral Care,1,19.92,7.37
81320,81320-L1,Oral Care,1,10.73,3.99
81320,81320-L2,Body Care,1,9.36,3.48
81330,81330-L1,Make-up,1,27.61,10.21
81326,81326-L1,Household,1,14.19,5.13
81326,81326-L2,Skincare,1,2.64,0.95
81318,81318-L1,Make-up,1,17.06,6.33
81318,81318-L2,Body Care,1,2.95,1.09
81350,81350-L1,Body Care,1,34.13,8.2
81334,81334-L1,Personal Care,1,31.08,7.1
81349,81349-L1,Oral Care,1,32.53,7.75
81338,81338-L1,Household,1,35.58,8.58
81331,81331-L1,Hair Care,1,25.34,6.07
81355,81355-L1,Body Care,1,39.09,9.27
81370,81370-L1,Baby,1,1.14,0.37
81370,81370-L2,Household,1,2.93,0.94
81370,81370-L3,Personal Care,1,5.46,1.76
81362,81362-L1,Personal Care,1,15.81,5.11
81372,81372-L1,Body Care,1,15.0,4.72
81371,81371-L1,Make-up,1,11.12,3.46
81365,81365-L1,Hair Care,1,11.76,3.67
81363,81363-L1,Make-up,1,15.85,5.09
81373,81373-L1,Skincare,1,17.8,6.44
81399,81399-L1,Make-up,1,19.22,6.93
81380,81380-L1,Oral Care,1,8.17,2.93
81380,81380-L2,Skincare,1,6.61,2.37
81389,81389-L1,Skincare,1,21.6,7.79
81375,81375-L1,Baby,1,13.99,4.8
81398,81398-L1,Oral Care,1,27.82,10.05
81407,81407-L1,Skincare,1,29.86,7.52
81408,81408-L1,Personal Care,1,14.83,3.4
81408,81408-L2,Oral Care,1,4.08,0.93
81404,81404-L1,Hair Care,1,18.83,4.57
81414,81414-L1,Household,1,26.57,6.67
81400,81400-L1,Make-up,1,31.85,8.07
81411,81411-L1,Make-up,1,27.98,7.09
81418,81418-L1,Make-up,1,29.29,10.03
81419,81419-L1,Hair Care,1,28.79,9.83
81417,81417-L1,Make-up,1,21.76,7.51
81416,81416-L1,Body Care,1,25.11,8.6
81416,81416-L2,Household,1,7.26,2.49
81420,81420-L1,Household,1,22.6,7.77
81421,81421-L1,Body Care,1,22.96,7.93
81500,81500-L1,Skincare,1,22.67,7.31
81503,81503-L1,Body Care,1,24.18,7.51
81479,81479-L1,Skincare,1,17.74,5.65
81479,81479-L2,Baby,1,10.75,3.43
81451,81451-L1,Personal Care,1,35.41,11.54
81474,81474-L1,Household,1,17.88,5.55
81458,81458-L1,Household,1,21.92,6.79
81511,81511-L1,Make-up,1,30.97,10.3
81511,81511-L2,Household,1,28.39,9.44
81517,81517-L1,Personal Care,1,14.14,4.66
81517,81517-L2,Hair Care,1,14.94,4.92
81537,81537-L1,Body Care,1,62.41,20.58
81532,81532-L1,Make-up,1,10.4,3.17
81532,81532-L2,Oral Care,1,24.89,7.59
81529,81529-L1,Household,1,48.72,16.21
81512,81512-L1,Oral Care,1,43.85,14.52
81542,81542-L1,Household,1,7.12,2.31
81542,81542-L2,Skincare,1,8.14,2.64
81559,81559-L1,Make-up,1,14.04,4.76
81559,81559-L2,Oral Care,1,5.17,1.75
81554,81554-L1,Body Care,1,19.25,6.55
81554,81554-L2,Personal Care,1,4.23,1.44
81558,81558-L1,Make-up,1,22.03,7.47
81549,81549-L1,Personal Care,1,13.61,4.18
81556,81556-L1,Baby,1,21.46,7.27
81614,81614-L1,Household,1,23.28,8.16
81583,81583-L1,Body Care,1,23.21,8.11
81609,81609-L1,Skincare,1,28.53,9.95
81609,81609-L2,Baby,1,2.69,0.94
81600,81600-L1,Hair Care,1,27.15,9.49
81595,81595-L1,Baby,1,31.58,11.06
81616,81616-L1,Household,1,8.26,2.86
81616,81616-L2,Make-up,1,18.25,6.33
81698,81698-L1,Hair Care,1,24.41,6.99
81698,81698-L2,Personal Care,1,15.51,4.44
81665,81665-L1,Oral Care,1,37.21,11.04
81627,81627-L1,Personal Care,1,7.02,2.09
81627,81627-L2,Skincare,1,35.69,10.63
81630,81630-L1,Body Care,1,8.79,2.61
81630,81630-L2,Household,1,6.38,1.89
81630,81630-L3,Hair Care,1,23.38,6.93
81648,81648-L1,Baby,1,21.69,5.82
81648,81648-L2,Make-up,1,19.21,5.15
81645,81645-L1,Household,1,33.24,9.95
81724,81724-L1,Baby,1,23.87,8.41
81720,81720-L1,Hair Care,1,9.26,3.22
81720,81720-L2,Personal Care,1,13.24,4.6
81723,81723-L1,Make-up,1,37.93,13.36
81714,81714-L1,Body Care,1,33.71,11.77
81717,81717-L1,Body Care,1,37.46,13.17
81722,81722-L1,Hair Care,1,25.33,8.86
81771,81771-L1,Skincare,1,10.99,3.13
81771,81771-L2,Hair Care,1,1.21,0.35
81779,81779-L1,Skincare,1,21.49,6.68
81742,81742-L1,Hair Care,1,17.87,5.51
81734,81734-L1,Make-up,1,12.8,3.82
81784,81784-L1,Oral Care,1,12.37,3.92
81784,81784-L2,Hair Care,1,4.26,1.35
81746,81746-L1,Body Care,1,16.72,5.28
81807,81807-L1,Personal Care,1,28.29,8.33
81807,81807-L2,Make-up,1,8.74,2.57
81803,81803-L1,Personal Care,1,28.59,8.38
81814,81814-L1,Body Care,1,10.36,2.84
81814,81814-L2,Make-up,1,12.14,3.32
81801,81801-L1,Body Care,1,24.75,7.2
81852,81852-L1,Household,1,13.08,3.79
81852,81852-L2,Hair Care,1,6.64,1.92
81810,81810-L1,Skincare,1,32.02,9.42
81899,81899-L1,Personal Care,1,50.08,20.19
81897,81897-L1,Oral Care,1,27.62,10.56
81865,81865-L1,Skincare,1,48.15,19.38
81898,81898-L1,Make-up,1,57.7,23.26
81860,81860-L1,Body Care,1,49.08,19.67
81881,81881-L1,Make-up,1,37.21,15.05
81881,81881-L2,Body Care,1,10.05,4.07
81921,81921-L1,Personal Care,1,5.92,2.01
81921,81921-L2,Skincare,1,18.35,6.21
81907,81907-L1,Skincare,1,25.72,9.04
81929,81929-L1,Oral Care,1,17.86,6.3
81929,81929-L2,Skincare,1,11.77,4.16
81943,81943-L1,Body Care,1,19.07,6.41
81951,81951-L1,Personal Care,1,27.0,9.54
81928,81928-L1,Body Care,1,10.89,3.85
81928,81928-L2,Household,1,14.89,5.27
82046,82046-L1,Household,1,6.68,2.0
82046,82046-L2,Hair Care,1,12.15,3.64
82035,82035-L1,Hair Care,1,13.52,3.93
82001,82001-L1,Oral Care,1,6.45,1.92
82001,82001-L2,Skincare,1,10.07,3.0
82061,82061-L1,Skincare,1,13.88,3.85
82011,82011-L1,Baby,1,17.29,5.16
81969,81969-L1,Oral Care,1,21.46,6.44
82101,82101-L1,Body Care,1,2.31,0.63
82101,82101-L2,Personal Care,1,10.18,2.79
82101,82101-L3,Make-up,1,0.59,0.16
82139,82139-L1,Household,1,10.8,2.69
82139,82139-L2,Make-up,1,6.37,1.59
82124,82124-L1,Hair Care,1,15.28,4.15
82111,82111-L1,Hair Care,1,19.88,5.44
82134,82134-L1,Household,1,4.1,1.11
82134,82134-L2,Make-up,1,13.12,3.55
82143,82143-L1,Hair Care,1,17.77,4.86
82152,82152-L1,Body Care,1,8.84,2.55
82152,82152-L2,Skincare,1,6.75,1.94
82152,82152-L3,Hair Care,1,4.61,1.33
82170,82170-L1,Baby,1,10.19,2.93
82170,82170-L2,Personal Care,1,14.77,4.24
82189,82189-L1,Personal Care,1,19.13,5.47
82189,82189-L2,Make-up,1,16.54,4.73
82148,82148-L1,Make-up,1,19.64,5.69
82155,82155-L1,Body Care,1,5.92,1.71
82155,82155-L2,Make-up,1,5.96,1.72
82155,82155-L3,Oral Care,1,5.62,1.62
82163,82163-L1,Household,1,5.08,1.46
82163,82163-L2,Baby,1,13.07,3.76
82203,82203-L1,Hair Care,1,4.22,1.7
82203,82203-L2,Baby,1,8.54,3.45
82203,82203-L3,Personal Care,1,7.23,2.92
82219,82219-L1,Personal Care,1,25.59,10.1
82217,82217-L1,Body Care,1,14.95,5.59
82216,82216-L1,Body Care,1,22.09,8.94
82216,82216-L2,Oral Care,1,3.31,1.34
82201,82201-L1,Personal Care,1,16.28,6.55
82205,82205-L1,Personal Care,1,24.01,9.7
82234,82234-L1,Make-up,1,44.01,18.15
82238,82238-L1,Body Care,1,38.54,15.52
82244,82244-L1,Hair Care,1,13.06,5.36
82244,82244-L2,Personal Care,1,23.63,9.71
82231,82231-L1,Household,1,52.39,21.53
82226,82226-L1,Skincare,1,12.95,5.33
82226,82226-L2,Oral Care,1,11.49,4.73
82226,82226-L3,Make-up,1,5.94,2.44
82236,82236-L1,Make-up,1,34.47,14.18
82278,82278-L1,Personal Care,1,34.69,11.01
82250,82250-L1,Personal Care,1,33.76,10.79
82256,82256-L1,Hair Care,1,26.07,8.3
82257,82257-L1,Skincare,1,27.98,8.83
82252,82252-L1,Skincare,1,30.73,9.77
82246,82246-L1,Baby,1,37.49,11.85
82302,82302-L1,Household,1,27.81,8.77
82295,82295-L1,Hair Care,1,20.68,6.82
82295,82295-L2,Make-up,1,13.46,4.44
82289,82289-L1,Personal Care,1,28.28,9.75
82289,82289-L2,Make-up,1,7.57,2.61
82284,82284-L1,Personal Care,1,37.98,13.02
82300,82300-L1,Make-up,1,10.79,3.73
82300,82300-L2,Body Care,1,12.85,4.44
82300,82300-L3,Hair Care,1,16.95,5.85
82301,82301-L1,Hair Care,1,23.68,8.17
82301,82301-L2,Personal Care,1,20.69,7.13
82392,82392-L1,Oral Care,1,18.28,4.29
82366,82366-L1,Skincare,1,22.25,5.0
82353,82353-L1,Make-up,1,7.25,1.7
82353,82353-L2,Skincare,1,4.54,1.06
82353,82353-L3,Oral Care,1,14.11,3.3
82318,82318-L1,Make-up,1,6.07,1.31
82318,82318-L2,Oral Care,1,13.01,2.81
82331,82331-L1,Skincare,1,19.85,4.67
82332,82332-L1,Baby,1,17.05,3.67
82406,82406-L1,Household,1,24.4,5.94
82411,82411-L1,Personal Care,1,21.46,5.03
82409,82409-L1,Baby,1,20.01,4.88
82398,82398-L1,Make-up,1,20.1,4.45
82407,82407-L1,Make-up,1,20.32,4.49
82400,82400-L1,Hair Care,1,8.28,1.99
82400,82400-L2,Oral Care,1,15.28,3.68
82478,82478-L1,Skincare,1,28.55,8.52
82456,82456-L1,Hair Care,1,32.48,9.29
82524,82524-L1,Skincare,1,28.17,8.12
82493,82493-L1,Hair Care,1,25.38,7.58
82493,82493-L2,Oral Care,1,10.56,3.15
82479,82479-L1,Make-up,1,19.24,5.3
82487,82487-L1,Baby,1,33.14,9.91
82571,82571-L1,Oral Care,1,18.03,6.41
82536,82536-L1,Personal Care,1,6.32,2.1
82536,82536-L2,Baby,1,8.24,2.73
82556,82556-L1,Skincare,1,8.73,2.91
82556,82556-L2,Personal Care,1,9.92,3.31
82534,82534-L1,Skincare,1,24.51,8.74
82539,82539-L1,Baby,1,35.07,12.6
82538,82538-L1,Body Care,1,20.36,7.27
82602,82602-L1,Skincare,1,48.83,17.16
82582,82582-L1,Household,1,42.85,15.0
82594,82594-L1,Personal Care,1,34.91,11.95
82589,82589-L1,Skincare,1,28.1,8.96
82593,82593-L1,Body Care,1,34.26,11.95
82593,82593-L2,Skincare,1,12.29,4.29
82599,82599-L1,Skincare,1,31.1,10.26
82621,82621-L1,Hair Care,1,11.21,4.18
82613,82613-L1,Oral Care,1,8.86,3.27
82613,82613-L2,Body Care,1,8.89,3.29
82611,82611-L1,Make-up,1,8.89,3.53
82611,82611-L2,Body Care,1,9.84,3.9
82615,82615-L1,Hair Care,1,20.9,8.22
82614,82614-L1,Make-up,1,19.27,7.21
82620,82620-L1,Make-up,1,18.97,7.5
82629,82629-L1,Skincare,1,39.05,17.55
82624,82624-L1,Skincare,1,21.37,9.43
82624,82624-L2,Oral Care,1,14.12,6.23
82627,82627-L1,Oral Care,1,55.8,24.98
82626,82626-L1,Oral Care,1,21.96,9.44
82626,82626-L2,Make-up,1,7.31,3.14
82626,82626-L3,Skincare,1,6.35,2.73
82623,82623-L1,Skincare,1,51.95,22.71
82625,82625-L1,Hair Care,1,43.72,19.56
82625,82625-L2,Baby,1,9.98,4.46
82625,82625-L3,Skincare,1,2.09,0.94
82642,82642-L1,Baby,1,20.23,6.96
82671,82671-L1,Hair Care,1,14.91,5.12
82671,82671-L2,Make-up,1,5.55,1.91
82645,82645-L1,Hair Care,1,5.18,1.68
82645,82645-L2,Oral Care,1,8.79,2.85
82660,82660-L1,Personal Care,1,12.42,4.28
82660,82660-L2,Baby,1,6.71,2.31
82665,82665-L1,Skincare,1,24.11,8.25
82653,82653-L1,Hair Care,1,17.55,6.05
82653,82653-L2,Make-up,1,2.71,0.93
82724,82724-L1,Baby,1,15.19,4.06
82701,82701-L1,Body Care,1,8.75,2.37
82701,82701-L2,Oral Care,1,7.84,2.12
82713,82713-L1,Hair Care,1,11.58,3.1
82689,82689-L1,Household,1,17.53,4.75
82680,82680-L1,Personal Care,1,10.85,2.91
82695,82695-L1,Personal Care,1,10.3,2.76
82737,82737-L1,Body Care,1,14.18,3.45
82741,82741-L1,Skincare,1,18.9,5.07
82744,82744-L1,Household,1,14.05,3.57
82742,82742-L1,Baby,1,16.96,4.54
82738,82738-L1,Household,1,3.07,0.82
82738,82738-L2,Personal Care,1,15.43,4.15
82743,82743-L1,Personal Care,1,5.89,1.42
82743,82743-L2,Oral Care,1,6.47,1.56
82759,82759-L1,Skincare,1,21.99,7.11
82798,82798-L1,Oral Care,1,29.51,9.86
82776,82776-L1,Body Care,1,23.75,7.97
82752,82752-L1,Skincare,1,6.78,2.26
82752,82752-L2,Make-up,1,9.95,3.32
82775,82775-L1,Hair Care,1,25.76,8.67
82801,82801-L1,Oral Care,1,30.57,10.25
82818,82818-L1,Body Care,1,30.76,9.55
82848,82848-L1,Household,1,29.33,8.78
82817,82817-L1,Skincare,1,24.85,7.5
82820,82820-L1,Oral Care,1,12.7,3.97
82820,82820-L2,Hair Care,1,7.86,2.45
82828,82828-L1,Baby,1,26.02,8.02
82847,82847-L1,Hair Care,1,14.47,4.48
82847,82847-L2,Oral Care,1,11.51,3.57
82874,82874-L1,Make-up,1,31.0,11.3
82905,82905-L1,Household,1,10.56,3.82
82905,82905-L2,Baby,1,15.84,5.73
82905,82905-L3,Oral Care,1,7.94,2.87
82931,82931-L1,Make-up,1,24.45,8.96
82906,82906-L1,Skincare,1,29.95,10.66
82939,82939-L1,Make-up,1,21.16,7.7
82900,82900-L1,Personal Care,1,27.42,10.05
82973,82973-L1,Baby,1,12.04,3.29
82973,82973-L2,Personal Care,1,19.7,5.39
82975,82975-L1,Oral Care,1,36.66,10.03
82972,82972-L1,Household,1,14.75,4.04
82972,82972-L2,Personal Care,1,18.18,4.98
82988,82988-L1,Skincare,1,30.76,8.46
82983,82983-L1,Household,1,41.74,11.37
82978,82978-L1,Body Care,1,9.61,2.62
82978,82978-L2,Make-up,1,24.0,6.55
82978,82978-L3,Hair Care,1,6.9,1.88
83034,83034-L1,Household,1,39.02,11.17
83006,83006-L1,Oral Care,1,40.53,12.41
83016,83016-L1,Body Care,1,39.96,11.63
83027,83027-L1,Household,1,14.47,3.87
83027,83027-L2,Baby,1,10.76,2.87
83003,83003-L1,Make-up,1,6.52,1.93
83003,83003-L2,Oral Care,1,41.06,12.13
83042,83042-L1,Make-up,1,22.78,6.94
83042,83042-L2,Baby,1,9.22,2.81
83062,83062-L1,Oral Care,1,30.23,10.25
83068,83068-L1,Oral Care,1,17.4,5.73
83056,83056-L1,Personal Care,1,3.21,1.02
83056,83056-L2,Household,1,9.86,3.15
83067,83067-L1,Baby,1,10.3,3.62
83067,83067-L2,Skincare,1,21.84,7.68
83060,83060-L1,Skincare,1,11.95,4.2
83060,83060-L2,Body Care,1,5.28,1.85
83080,83080-L1,Oral Care,1,16.68,5.85
83103,83103-L1,Oral Care,1,25.5,7.99
83082,83082-L1,Household,1,19.34,5.92
83115,83115-L1,Make-up,1,13.88,4.06
83087,83087-L1,Household,1,31.8,10.19
83104,83104-L1,Household,1,30.94,9.94
83101,83101-L1,Body Care,1,23.57,7.61
83144,83144-L1,Oral Care,1,11.43,4.41
83119,83119-L1,Oral Care,1,13.98,5.41
83137,83137-L1,Baby,1,10.82,4.04
83118,83118-L1,Personal Care,1,4.49,1.74
83118,83118-L2,Baby,1,10.79,4.17
83147,83147-L1,Baby,1,17.34,6.67
83145,83145-L1,Baby,1,8.48,3.17
83154,83154-L1,Oral Care,1,12.62,3.79
83154,83154-L2,Household,1,16.52,4.95
83171,83171-L1,Make-up,1,20.87,5.84
83171,83171-L2,Baby,1,2.6,0.73
83159,83159-L1,Make-up,1,23.03,6.89
83172,83172-L1,Make-up,1,26.45,7.96
83169,83169-L1,Oral Care,1,18.12,5.43
83169,83169-L2,Personal Care,1,9.5,2.84
83168,83168-L1,Body Care,1,12.74,3.82
83168,83168-L2,Household,1,13.28,3.98
83184,83184-L1,Body Care,1,23.51,4.33
83177,83177-L1,Baby,1,22.58,4.2
83194,83194-L1,Personal Care,1,23.71,4.38
83179,83179-L1,Skincare,1,31.51,5.83
83178,83178-L1,Body Care,1,8.32,1.48
83178,83178-L2,Hair Care,1,21.7,3.87
83182,83182-L1,Skincare,1,32.44,6.01
83201,83201-L1,Personal Care,1,10.68,2.97
83204,83204-L1,Personal Care,1,3.14,0.88
83204,83204-L2,Household,1,3.35,0.94
83204,83204-L3,Baby,1,2.02,0.56
83207,83207-L1,Make-up,1,3.79,1.02
83207,83207-L2,Hair Care,1,0.16,0.04
83207,83207-L3,Body Care,1,0.82,0.22
83199,83199-L1,Hair Care,1,6.65,1.86
83209,83209-L1,Skincare,1,8.73,2.44
83213,83213-L1,Household,1,9.96,2.78
83213,83213-L2,Baby,1,3.64,1.02
83226,83226-L1,Skincare,1,21.14,8.66
83228,83228-L1,Personal Care,1,23.7,9.14
83223,83223-L1,Body Care,1,18.85,7.54
83222,83222-L1,Oral Care,1,32.28,12.75
83219,83219-L1,Body Care,1,27.82,10.86
83230,83230-L1,Baby,1,39.05,15.83
83238,83238-L1,Skincare,1,31.33,9.85
83296,83296-L1,Personal Care,1,26.84,8.76
83302,83302-L1,Make-up,1,42.28,13.73
83264,83264-L1,Household,1,41.99,13.25
83298,83298-L1,Body Care,1,42.09,13.76
83292,83292-L1,Skincare,1,28.96,9.04
83307,83307-L1,Hair Care,1,34.89,12.12
83303,83303-L1,Body Care,1,40.85,14.23
83309,83309-L1,Make-up,1,30.11,10.42
83306,83306-L1,Oral Care,1,25.0,8.69
83306,83306-L2,Make-up,1,5.72,1.99
83312,83312-L1,Hair Care,1,39.32,13.75
83308,83308-L1,Baby,1,28.04,9.72
83308,83308-L2,Hair Care,1,5.1,1.77
83335,83335-L1,Body Care,1,19.34,5.02
83352,83352-L1,Make-up,1,15.95,3.93
83323,83323-L1,Baby,1,18.17,4.51
83346,83346-L1,Make-up,1,13.05,3.26
83327,83327-L1,Personal Care,1,8.82,2.13
83327,83327-L2,Hair Care,1,7.13,1.73
83316,83316-L1,Oral Care,1,15.64,3.98
83370,83370-L1,Personal Care,1,49.7,15.87
83359,83359-L1,Skincare,1,30.26,9.7
83359,83359-L2,Hair Care,1,28.37,9.09
83369,83369-L1,Skincare,1,43.9,14.05
83363,83363-L1,Make-up,1,31.57,9.99
83363,83363-L2,Personal Care,1,14.07,4.45
83373,83373-L1,Skincare,1,27.02,8.62
83373,83373-L2,Baby,1,32.36,10.33
83357,83357-L1,Personal Care,1,34.83,10.61
83402,83402-L1,Personal Care,1,18.83,7.34
83404,83404-L1,Oral Care,1,15.91,6.04
83391,83391-L1,Personal Care,1,15.17,6.16
83398,83398-L1,Skincare,1,19.5,7.93
83380,83380-L1,Hair Care,1,17.12,6.99
83403,83403-L1,Household,1,25.18,10.16
83443,83443-L1,Household,1,13.86,3.3
83406,83406-L1,Make-up,1,24.58,6.28
83458,83458-L1,Make-up,1,16.7,4.16
83409,83409-L1,Personal Care,1,22.04,5.53
83431,83431-L1,Household,1,10.39,2.66
83431,83431-L2,Oral Care,1,5.96,1.52
83436,83436-L1,Body Care,1,22.02,5.27
83488,83488-L1,Baby,1,18.28,6.11
83488,83488-L2,Body Care,1,1.79,0.6
83494,83494-L1,Body Care,1,17.32,5.75
83492,83492-L1,Make-up,1,19.63,6.55
83468,83468-L1,Household,1,17.95,5.96
83467,83467-L1,Skincare,1,11.21,3.74
83467,83467-L2,Personal Care,1,2.15,0.72
83471,83471-L1,Hair Care,1,24.23,7.61
83499,83499-L1,Household,1,9.68,3.21
83499,83499-L2,Body Care,1,12.3,4.07
83506,83506-L1,Baby,1,35.28,12.6
83508,83508-L1,Oral Care,1,23.75,8.0
83508,83508-L2,Make-up,1,9.93,3.34
83502,83502-L1,Household,1,22.91,7.86
83497,83497-L1,Hair Care,1,35.77,12.76
83505,83505-L1,Hair Care,1,2.11,0.72
83505,83505-L2,Skincare,1,7.63,2.61
83505,83505-L3,Make-up,1,16.43,5.61
83532,83532-L1,Make-up,1,4.39,1.37
83532,83532-L2,Baby,1,4.55,1.43
83531,83531-L1,Oral Care,1,12.25,3.87
83525,83525-L1,Household,1,12.06,3.85
83530,83530-L1,Make-up,1,7.32,2.32
83530,83530-L2,Oral Care,1,2.4,0.76
83517,83517-L1,Baby,1,11.05,3.48
